Sleep_Hours,Study_Hours,Social_Media_Hours,Attendance,Exam_Pressure,Family_Support,Month,Student_Type_college,Student_Type_school,Student_Type_working_student,Stress_Level
-0.33177808044425144,0.29690857890064953,-1.1258052870731072,0.18969834575973668,-0.1510313085056423,-1.2651829185519459,-1.299775147762944,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.1165187971345529,-1.4330438153451357,0.3988030808965637,0.40255537843586237,-0.9882778093039799,-0.36505579908693475,1.0077802598606576,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
0.9793910523019207,-0.9890019544437831,-0.3691080108454289,0.5848405873373741,-1.4069010597031488,1.4351984398430875,-1.5882195737158944,-1.0499143048795554,-0.5597021026414196,-0.4816666782268278,0
1.1311838845506643,-0.004594785555394521,0.7089507534528992,-2.3523401914052604,-1.8255243101023175,-0.36505579908693475,-1.299775147762944,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.36056119768837336,0.07866552030445713,-0.04211187020728744,-0.3729364281895378,1.9420849434902017,0.9851348801105819,0.7193358339077074,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,1
0.48826524285902584,1.451708026772858,0.7158179505554128,0.544873682325965,-0.9882778093039799,-0.36505579908693475,-0.14599744395114322,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.6247302537536301,-0.3039736183960617,-0.4927832782778635,0.0429844879121583,-0.5696545589048111,-0.36505579908693475,-1.5882195737158944,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.4117306364633744,-1.6061780195875772,1.314879849070252,-0.008078152501497229,-0.1510313085056423,-0.36505579908693475,0.7193358339077074,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
0.2873697197008386,0.332601881528242,0.28323294756638345,-0.08554976502287451,-0.1510313085056423,-1.7152464782844514,0.142446982001807,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.16233638984627863,2.2937961273289473,-1.3771447942219783,-0.38650578830444066,-0.5696545589048111,-0.36505579908693475,-1.5882195737158944,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,0
1.212174372274854,-0.5564537005484149,0.7935470955736785,-0.3774104802369969,0.2675919418935265,0.5350713203780764,1.296224685813608,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
-0.7919549779086892,-0.9022900457348676,0.8929770803971557,-0.8265440929806297,1.104838442691864,0.5350713203780764,-1.0113307218099938,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,1
0.014043172098471227,0.3976037153054225,0.37149226950677916,0.6018762401000114,-1.4069010597031488,0.5350713203780764,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.6385972925104354,-1.085986575080187,-0.4464147553578438,1.46319061492464,-0.1510313085056423,0.9851348801105819,0.7193358339077074,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
-0.15295564349267549,-0.542443079681818,0.049444517585655344,-0.5596195007859133,0.2675919418935265,-1.2651829185519459,0.4308914079547572,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.39735646216973786,-0.7581512909045138,2.1038204251493453,0.4781275165278079,-0.9882778093039799,0.5350713203780764,-0.43444186990409345,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
-0.5290550195263239,0.25938876335153693,-1.2311534547203464,1.4810534072113475,0.2675919418935265,0.5350713203780764,1.5846691117665581,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.668397348060644,0.02127356062221197,-0.08598079440224612,-0.2317453794181947,-1.4069010597031488,0.08500776064557082,0.142446982001807,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
1.0829352621877182,-1.9809825315447867,-1.2610094858275676,1.0923760374070302,0.6862151922926953,-0.36505579908693475,1.5846691117665581,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
0.6210520711930586,0.45656467781657645,-0.4760806011158057,-0.10335988286515614,-0.1510313085056423,-0.8151193588194403,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.15729100916927594,-0.798147752103024,-0.6370694708691851,-0.5517729524619189,-0.5696545589048111,0.08500776064557082,0.142446982001807,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.3607935740280631,0.5041747757771744,-0.7722622558112329,-0.09862031854204711,-1.4069010597031488,-0.8151193588194403,-0.43444186990409345,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.7811641265975379,-0.25014126829612887,-0.20017340205204812,-1.6218973596287691,0.2675919418935265,-0.36505579908693475,-0.14599744395114322,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,0
0.10076890663410638,-0.04335458960315845,-0.6902553743036322,0.18084102701348,1.9420849434902017,0.08500776064557082,1.296224685813608,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,1
-0.3862305582513768,-0.09230640364959902,-0.09102454840998819,-0.17272922489275316,-0.5696545589048111,-0.36505579908693475,1.5846691117665581,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,1
-0.6558686016237606,0.588050446164738,-1.3538079713698665,1.4274743795030214,0.2675919418935265,-2.165310038016957,-1.0113307218099938,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
-0.5102161349250078,-0.042191728769089595,-0.1841335680702726,-0.6696348656558276,-0.1510313085056423,-0.8151193588194403,1.296224685813608,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.7838442530098041,-0.2708615758576041,0.6698152536438933,0.04177812001101926,1.523461693091033,-1.2651829185519459,1.296224685813608,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,1
2.1395677067859364,0.9096736253507306,1.1346424344843768,0.912225703910157,-0.9882778093039799,1.885261999575593,-0.14599744395114322,-1.0499143048795554,-0.5597021026414196,-0.4816666782268278,0
-0.34662689660032936,1.3595971234282795,0.3545018832157322,0.7945709550676896,1.104838442691864,0.9851348801105819,0.7193358339077074,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,1
0.6456914941400558,-0.9932480162548196,1.0755602292593076,-0.09429242963836838,-0.1510313085056423,0.5350713203780764,1.0077802598606576,-1.0499143048795554,1.7866647191080194,-0.4816666782268278,0
0.4504010146404364,0.09252494476729178,1.2631294235301451,0.08667999911492956,-1.4069010597031488,0.08500776064557082,0.7193358339077074,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
0.003592893119901785,0.6270700882801629,-0.5252476400713786,1.1413817289521315,-0.5696545589048111,-0.8151193588194403,1.5846691117665581,0.9524586867255977,-0.5597021026414196,-0.4816666782268278,0
-0.35831025089238616,0.8526711922303674,0.7886181028386627,-0.3568015007211901,-0.5696545589048111,1.885261999575593,1.0077802598606576,-1.0499143048795554,-0.5597021026414196,2.0761245176463645,0
